1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,|1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,
203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
