202331,8100,38.13,35.52,49.569,26.691,38.55333333333333,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
2207,4100,13.24,14.62,20.1248,6.3552,16.67,|201147,3500,5.72,6.337,10.296,1.144,8.50333333333333,
2207,4100,13.24,14.62,20.1248,6.3552,16.67,|200757,4700,19.65,16.926,29.082,10.218,19.290000000000006,
2207,4100,13.24,14.62,20.1248,6.3552,16.67,|1627752,5900,30.91,23.646,41.7285,20.0915,25.933333333333334,
2207,4100,13.24,14.62,20.1248,6.3552,16.67,|202498,3500,9.7,8.305,14.744,4.656,9.496666666666666,
2207,4100,13.24,14.62,20.1248,6.3552,16.67,|203962,3500,9.45,6.574,16.1595,2.7405,7.913333333333331,
2207,4100,13.24,14.62,20.1248,6.3552,16.67,|203926,3500,12.12,12.601,16.968,7.272,14.069999999999995,
2207,4100,13.24,14.62,20.1248,6.3552,16.67,|202323,4400,18.6,14.471,26.97,10.23,16.509999999999998,
2207,4100,13.24,14.62,20.1248,6.3552,16.67,|203937,5900,30.57,22.255,40.3524,20.7876,24.273333333333333,
2207,4100,13.24,14.62,20.1248,6.3552,16.67,|204060,5000,23.83,20.725,30.7407,16.9193,22.246666666666666,
2207,4100,13.24,14.62,20.1248,6.3552,16.67,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
201147,3500,5.72,6.337,10.296,1.144,8.50333333333333,|200757,4700,19.65,16.926,29.082,10.218,19.290000000000006,
201147,3500,5.72,6.337,10.296,1.144,8.50333333333333,|1627752,5900,30.91,23.646,41.7285,20.0915,25.933333333333334,
201147,3500,5.72,6.337,10.296,1.144,8.50333333333333,|202498,3500,9.7,8.305,14.744,4.656,9.496666666666666,
201147,3500,5.72,6.337,10.296,1.144,8.50333333333333,|203962,3500,9.45,6.574,16.1595,2.7405,7.913333333333331,
201147,3500,5.72,6.337,10.296,1.144,8.50333333333333,|203926,3500,12.12,12.601,16.968,7.272,14.069999999999995,
201147,3500,5.72,6.337,10.296,1.144,8.50333333333333,|202323,4400,18.6,14.471,26.97,10.23,16.509999999999998,
201147,3500,5.72,6.337,10.296,1.144,8.50333333333333,|203937,5900,30.57,22.255,40.3524,20.7876,24.273333333333333,
201147,3500,5.72,6.337,10.296,1.144,8.50333333333333,|204060,5000,23.83,20.725,30.7407,16.9193,22.246666666666666,
201147,3500,5.72,6.337,10.296,1.144,8.50333333333333,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
200757,4700,19.65,16.926,29.082,10.218,19.290000000000006,|1627752,5900,30.91,23.646,41.7285,20.0915,25.933333333333334,
200757,4700,19.65,16.926,29.082,10.218,19.290000000000006,|202498,3500,9.7,8.305,14.744,4.656,9.496666666666666,
200757,4700,19.65,16.926,29.082,10.218,19.290000000000006,|203962,3500,9.45,6.574,16.1595,2.7405,7.913333333333331,
200757,4700,19.65,16.926,29.082,10.218,19.290000000000006,|203926,3500,12.12,12.601,16.968,7.272,14.069999999999995,
200757,4700,19.65,16.926,29.082,10.218,19.290000000000006,|202323,4400,18.6,14.471,26.97,10.23,16.509999999999998,
200757,4700,19.65,16.926,29.082,10.218,19.290000000000006,|203937,5900,30.57,22.255,40.3524,20.7876,24.273333333333333,
200757,4700,19.65,16.926,29.082,10.218,19.290000000000006,|204060,5000,23.83,20.725,30.7407,16.9193,22.246666666666666,
200757,4700,19.65,16.926,29.082,10.218,19.290000000000006,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
1627752,5900,30.91,23.646,41.7285,20.0915,25.933333333333334,|202498,3500,9.7,8.305,14.744,4.656,9.496666666666666,
1627752,5900,30.91,23.646,41.7285,20.0915,25.933333333333334,|203962,3500,9.45,6.574,16.1595,2.7405,7.913333333333331,
1627752,5900,30.91,23.646,41.7285,20.0915,25.933333333333334,|203926,3500,12.12,12.601,16.968,7.272,14.069999999999995,
1627752,5900,30.91,23.646,41.7285,20.0915,25.933333333333334,|202323,4400,18.6,14.471,26.97,10.23,16.509999999999998,
1627752,5900,30.91,23.646,41.7285,20.0915,25.933333333333334,|203937,5900,30.57,22.255,40.3524,20.7876,24.273333333333333,
1627752,5900,30.91,23.646,41.7285,20.0915,25.933333333333334,|204060,5000,23.83,20.725,30.7407,16.9193,22.246666666666666,
1627752,5900,30.91,23.646,41.7285,20.0915,25.933333333333334,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
202498,3500,9.7,8.305,14.744,4.656,9.496666666666666,|203962,3500,9.45,6.574,16.1595,2.7405,7.913333333333331,
202498,3500,9.7,8.305,14.744,4.656,9.496666666666666,|203926,3500,12.12,12.601,16.968,7.272,14.069999999999995,
202498,3500,9.7,8.305,14.744,4.656,9.496666666666666,|202323,4400,18.6,14.471,26.97,10.23,16.509999999999998,
202498,3500,9.7,8.305,14.744,4.656,9.496666666666666,|203937,5900,30.57,22.255,40.3524,20.7876,24.273333333333333,
202498,3500,9.7,8.305,14.744,4.656,9.496666666666666,|204060,5000,23.83,20.725,30.7407,16.9193,22.246666666666666,
202498,3500,9.7,8.305,14.744,4.656,9.496666666666666,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
203962,3500,9.45,6.574,16.1595,2.7405,7.913333333333331,|203926,3500,12.12,12.601,16.968,7.272,14.069999999999995,
203962,3500,9.45,6.574,16.1595,2.7405,7.913333333333331,|202323,4400,18.6,14.471,26.97,10.23,16.509999999999998,
203962,3500,9.45,6.574,16.1595,2.7405,7.913333333333331,|203937,5900,30.57,22.255,40.3524,20.7876,24.273333333333333,
203962,3500,9.45,6.574,16.1595,2.7405,7.913333333333331,|204060,5000,23.83,20.725,30.7407,16.9193,22.246666666666666,
203962,3500,9.45,6.574,16.1595,2.7405,7.913333333333331,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
203926,3500,12.12,12.601,16.968,7.272,14.069999999999995,|202323,4400,18.6,14.471,26.97,10.23,16.509999999999998,
203926,3500,12.12,12.601,16.968,7.272,14.069999999999995,|203937,5900,30.57,22.255,40.3524,20.7876,24.273333333333333,
203926,3500,12.12,12.601,16.968,7.272,14.069999999999995,|204060,5000,23.83,20.725,30.7407,16.9193,22.246666666666666,
203926,3500,12.12,12.601,16.968,7.272,14.069999999999995,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
202323,4400,18.6,14.471,26.97,10.23,16.509999999999998,|203937,5900,30.57,22.255,40.3524,20.7876,24.273333333333333,
202323,4400,18.6,14.471,26.97,10.23,16.509999999999998,|204060,5000,23.83,20.725,30.7407,16.9193,22.246666666666666,
202323,4400,18.6,14.471,26.97,10.23,16.509999999999998,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
203937,5900,30.57,22.255,40.3524,20.7876,24.273333333333333,|204060,5000,23.83,20.725,30.7407,16.9193,22.246666666666666,
203937,5900,30.57,22.255,40.3524,20.7876,24.273333333333333,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
204060,5000,23.83,20.725,30.7407,16.9193,22.246666666666666,|203090,3500,7.76,11.852,11.7952,3.7248,13.816666666666666,
