1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,|201949,5700,26.21,22.478,38.0045,14.4155,25.41666666666666,
1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,|1626204,4000,15.73,20.73,22.022,9.438,23.340000000000007,
1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,|101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,
1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,|1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,
1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
1628467,3500,17.94,11.439,32.1126,3.7674,14.30666666666667,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,|1627733,3500,8.25,9.645,12.7875,3.7125,11.326666666666666,
1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,|201949,5700,26.21,22.478,38.0045,14.4155,25.41666666666666,
1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,|1626204,4000,15.73,20.73,22.022,9.438,23.340000000000007,
1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,|101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,
1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,|1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,
1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
1717,5100,23.38,22.694,30.6278,16.1322,24.653333333333332,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
