RotoG Proj,30 Game 40th Percentile,RotoG Cell,RotoG Floor,30 Game Average,
203145,5700,31.22,25.879,42.7714,19.6686,28.809999999999995,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
201158,3700,17.63,16.734,25.7398,9.5202,19.086666666666662,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
1628404,3700,15.05,10.208,26.0365,4.0635,12.740000000000002,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
1626192,3500,9.31,9.825,14.896,3.724,11.533333333333331,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,|1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,
1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,|203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,
1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,|2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,
1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,|203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,
1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,|1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,
1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,|203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,
1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,|201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,
1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
1627854,3500,14.28,10.052,22.9908,5.5692,11.66666666666666,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,|203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,
1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,|2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,
1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,|203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,
1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,|1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,
1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,|203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,
1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,|201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,
1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
1626164,7500,39.45,33.881,52.4685,26.4315,36.970000000000006,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,|2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,
203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,|203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,
203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,|1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,
203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,|203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,
203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,|201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,
203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
203584,3500,8.3,9.831,14.525,2.075,12.043333333333333,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,|203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,
2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,|1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,
2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,|203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,
2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,|201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,
2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
2734,3500,13.31,14.068,19.6988,6.9212,15.946666666666665,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,|1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,
203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,|203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,
203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,|201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,
203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
203918,5300,20.65,21.707,28.7035,12.5965,24.083333333333332,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,|203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,
1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,|201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,
1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
1628378,7500,34.45,31.415,46.852,22.048,33.74666666666666,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,|201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,
203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
203468,7300,27.99,30.501,34.9875,20.9925,32.596666666666664,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,|203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,
201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
201961,4900,19.81,16.426,30.7055,8.9145,18.633333333333333,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,|203484,5900,23.79,23.715,31.8786,15.7014,26.19,
203464,3500,12.17,5.146,21.906,2.434,7.3999999999999995,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
203484,5900,23.79,23.715,31.8786,15.7014,26.19,|202692,3600,15.26,16.4,25.0264,5.4936,19.23333333333334,
